r Qm L_r M_r T P rho kap eps clim rcf dlPdlT 
44512451567.800842 0.0043646103518512058 3.8259999999488639e+33 1.9803187900101681e+33 1640773.5114518541 17316126819551.691 0.075951579205825556 12.022992406526914 2.7524831269258574e-08 " " c 4.5693560960906625
44581249792.789711 0.0042995937114376215 3.8259999999523273e+33 1.9804481081079506e+33 1633559.8722204086 16970980374143.955 0.074766217285304151 12.053495607586498 2.6051669835356619e-08 " " c 4.5695388794014233
44650048017.77858 0.0042353946599232861 3.8259999999555641e+33 1.9805758000214126e+33 1626368.300308614 16632249185640.955 0.073597736626047155 12.084119776465124 2.4653983347418284e-08 " " c 4.5697205425851077
44718846242.767448 0.0041720046172998293 3.8259999999585882e+33 1.9807018828161908e+33 1619198.6983196139 16299820046658.736 0.072445910947889949 12.114865850677008 2.3328071076215861e-08 " " c 4.5699010958618747
44787644467.756317 0.0041094150792728712 3.8259999999614135e+33 1.9808263734073263e+33 1612050.9693958845 15973581692080.605 0.071310516947558578 12.145734777156811 2.2070405999826529e-08 " " c 4.5700805493762777
44856442692.745186 0.0040476176166750477 3.8259999999640525e+33 1.9809492885604333e+33 1604925.0172158123 15653424765872.678 0.070191334258853863 12.176727512386311 2.0877626991367299e-08 " " c 4.5702589131955813
44925240917.734055 0.003986603874881478 3.8259999999665169e+33 1.9810706448928609e+33 1597820.7459902952 15339241788474.021 0.069088145413385038 12.207845022523088 1.9746531343916523e-08 " " c 4.5704361973141907
44994039142.722923 0.0039263655732300062 3.8259999999688181e+33 1.9811904588748455e+33 1590738.0604593684 15030927124751.223 0.068000735801844764 12.23908828353121 1.8674067618619459e-08 " " c 4.5706124116499192
45062837367.711792 0.0038668945044469938 3.8259999999709666e+33 1.981308746830655e+33 1583676.8658888522 14728376952507.391 0.066928893635818471 12.270458281314204 1.7657328802539444e-08 " " c 4.5707875660479784
45131635592.700661 0.0038081825340749997 3.8259999999729721e+33 1.981425524939725e+33 1576637.0680670228 14431489231535.789 0.065872409910119556 12.301956011850059 1.6693545763352201e-08 " " c 4.5709616702794049
45200433817.689529 0.0037502215999063448 3.8259999999748439e+33 1.9815408092377864e+33 1569618.5733013074 14140163673208.473 0.064831078365643696 12.33358248132846 1.5780080988502367e-08 " " c 4.5711347340429782
45269232042.678398 0.0036930037114202285 3.82599999997659e+33 1.9816546156179853e+33 1562621.2884150001 13854301710590.467 0.063804695452734442 12.36533870629032 1.4914422596938164e-08 " " c 4.571306766963855
45338030267.667267 0.0036365209492235095 3.825999999978219e+33 1.9817669598319945e+33 1555645.1207440016 13573806469070.232 0.062793060295053299 12.397225713769565 1.4094178612018098e-08 " " c 4.5714777785966243
45406828492.656136 0.0035807654644960385 3.8259999999797386e+33 1.9818778574911175e+33 1548689.9781335811 13298582737497.266 0.061795974653946477 12.429244541437276 1.3317071484645899e-08 " " c 4.5716477784240803
45475626717.645004 0.0035257294784399873 3.8259999999811555e+33 1.981987324067383e+33 1541755.7689351607 13028536939817.91 0.06081324289330188 12.461396237748172 1.2580932856129831e-08 " " c 4.5718167758575667
45544424942.633873 0.0034714052817330643 3.8259999999824768e+33 1.9820953748946331e+33 1534842.4020031209 12763577107200.588 0.059844671944889107 12.493681862089604 1.1883698550688937e-08 " " c 4.5719847802389699
45613223167.622742 0.0034177852339853931 3.8259999999837087e+33 1.9822020251696032e+33 1527949.7866916293 12503612850641.812 0.058890071274175518 12.52610248493294 1.1223403787935899e-08 " " c 4.5721518008396203
45682021392.61161 0.0033648617632009437 3.825999999984857e+33 1.9823072899529933e+33 1521077.8328514902 12248555334044.525 0.057949252846611926 12.558659187987558 1.0598178606059547e-08 " " c 4.5723178468618837
45750819617.600479 0.0033126273652429594 3.8259999999859269e+33 1.982411184170532e+33 1514226.4508270165 11998317247760.418 0.057022031094380844 12.591353064357341 1.0006243486806005e-08 " " c 4.5724829274395882
45819617842.589348 0.0032610746033019389 3.8259999999869242e+33 1.9825137226140325e+33 1507395.5514529226 11752812782588.082 0.056108222883601191 12.624185218699854 9.4459051737194663e-09 " " c 4.572647051637202
45888416067.578217 0.0032101961073696117 3.8259999999878529e+33 1.9826149199424419e+33 1500585.0460512389 11511957604218.969 0.055207647481982584 12.657156767388193 8.9155526754525384e-09 " " c 4.57281022845262
45957214292.567085 0.0031599845737149135 3.8259999999887181e+33 1.9827147906828811e+33 1493794.8464282476 11275668828123.264 0.054320126526923099 12.690268838675541 8.4136534462889564e-09 " " c 4.5729724668156431
46026012517.555954 0.0031104327643649565 3.825999999989524e+33 1.9828133492316782e+33 1487024.8648714393 11043864994867.955 0.053445483994044224 12.723522572862558 7.9387497363425529e-09 " " c 4.5731337755891115
46094810742.544823 0.0030615335065893312 3.825999999990274e+33 1.982910609855394e+33 1480275.0141464905 10816466045859.498 0.052583546166156611 12.756919122467577 7.4894551042058887e-09 " " c 4.5732941635695825
46163608967.533691 0.0030132796923878491 3.8259999999909721e+33 1.9830065866918407e+33 1473545.2074942621 10593393299503.607 0.051734141602650788 12.790459652399733 7.0644510851160242e-09 " " c 4.5734536394880587
46232407192.52256 0.002965664277983282 3.8259999999916218e+33 1.9831012937510914e+33 1466835.358627819 10374569427774.863 0.050897101109306675 12.824145340135034 6.6624840079917682e-09 " " c 4.5736122120098859
46301205417.511429 0.0029186802833160996 3.8259999999922265e+33 1.9831947449164843e+33 1460145.3817294687 10159918433188.922 0.050072257708515998 12.857977375895457 6.2823619549667779e-09 " " c 4.573769889734983
46370003642.500298 0.0028723207915447579 3.8259999999927891e+33 1.9832869539456176e+33 1453475.1914478214 9949365626170.2891 0.049259446609911862 12.891956962831163 5.9229518573087221e-09 " " c 4.5739266811992199
46438801867.489166 0.0028265789485478754 3.8259999999933125e+33 1.9833779344713384e+33 1446824.7028948707 9742837602808.7012 0.048458505181399568 12.926085317205795 5.5831767218633038e-09 " " c 4.5740825948744073
46507600092.478035 0.0027814479624315158 3.825999999993799e+33 1.9834677000027239e+33 1440193.8316430924 9540262222997.3027 0.047669272920583171 12.960363668585048 5.2620129824062665e-09 " " c 4.5742376391685688
46576398317.466904 0.0027369211030392471 3.8259999999942516e+33 1.9835562639260549e+33 1433582.4937225664 9341568588945.9434 0.046891591426582162 12.994793260028478 4.9584879705171411e-09 " " c 4.5743918224266755
46645196542.455772 0.0026929917014667515 3.8259999999946724e+33 1.9836436395057828e+33 1426990.6056181144 9146687024063.0098 0.046125304372232646 13.02937534828469 4.671677500812299e-09 " " c 4.574545152931333
46713994767.444641 0.0026496531495782127 3.8259999999950632e+33 1.983729839885489e+33 1420418.084266461 8955549052199.3477 0.045370257476667751 13.064111203989889 4.4007035655887503e-09 " " c 4.5746976389019309
46782792992.43351 0.0026068988995286979 3.8259999999954264e+33 1.9838148780888375e+33 1413864.8470534116 8768087377247.9395 0.044626298478271889 13.099002111869993 4.1447321341355658e-09 " " c 4.5748492884974103
46851591217.422379 0.0025647224632880938 3.8259999999957636e+33 1.9838987670205201e+33 1407330.8118110516 8584235863093.1104 0.043893277108003503 13.134049370946226 3.902971052167167e-09 " " c 4.5750001098140487
46920389442.411247 0.0025231174121694844 3.8259999999960772e+33 1.9839815194671951e+33 1400815.8968149628 8403929513903.1494 0.043171045063081261 13.169254294744395 3.6746680370220303e-09 " " c 4.5751501108883561
46989187667.400116 0.0024820773763609694 3.8259999999963683e+33 1.9840631480984181e+33 1394320.0207814614 8227104454760.3525 0.042459455981028425 13.204618211507858 3.4591087644523798e-09 " " c 4.5752992996957067
47057985892.388985 0.0024415960444608142 3.8259999999966387e+33 1.9841436654675676e+33 1387843.1028648524 8053697912622.5879 0.041758365414070492 13.240142464414278 3.2556150430046122e-09 " " c 4.5754476841514453
47126784117.377853 0.0024016671630159303 3.8259999999968895e+33 1.9842230840127614e+33 1381385.062654705 7883648197610.5947 0.04106763080388106 13.275828411796232 3.0635430721579634e-09 " " c 4.5755952721115056
47195582342.366722 0.0023622845360643518 3.8259999999971223e+33 1.9843014160577681e+33 1374945.820173145 7716894684615.332 0.040387111456671079 13.311677427365828 2.8822817805493358e-09 " " c 4.5757420713725869
47264380567.355591 0.0023234420246800447 3.8259999999973385e+33 1.9843786738129115e+33 1368525.295872167 7553377795219.793 0.039716668518616542 13.347690900443254 2.7112512407668339e-09 " " c 4.5758880896725014
47333178792.34446 0.0022851335465223777 3.8259999999975391e+33 1.9844548693759672e+33 1362123.4106309642 7393038979929.8027 0.039056164951620037 13.383870236189548 2.549901157342178e-09 " " c 4.5760333346911874
47401977017.333328 0.0022473530753880366 3.8259999999977247e+33 1.9845300147330533e+33 1355740.0857532776 7235820700708.4121 0.038405465509401285 13.420216855843472 2.3977094247143876e-09 " " c 4.5761778140495668
47470775242.322197 0.0022100946407666022 3.8259999999978971e+33 1.9846041217595154e+33 1349375.2429647616 7081666413808.5977 0.037764436713912275 13.456732196962808 2.2541807520734076e-09 " " c 4.5763215353125783
47539573467.311066 0.0021733523273994582 3.8259999999980568e+33 1.9846772022208025e+33 1343028.8044103696 6930520552899.0771 0.037132946832072161 13.493417713669896 2.1188453521230216e-09 " " c 4.5764645059868378
47608371692.299934 0.0021371202748421414 3.8259999999982049e+33 1.9847492677733391e+33 1336700.6926517563 6782328512478.1328 0.036510865852817688 13.5302748769018 1.9912576909277048e-09 " " c 4.5766067335226817
47677169917.288803 0.0021013926770291347 3.8259999999983421e+33 1.9848203299653891e+33 1330390.8306646983 6637036631570.4346 0.035898065464464536 13.567305174664934 1.870995296128777e-09 " " c 4.5767482253141063
47745968142.277672 0.002066163781843211 3.825999999998469e+33 1.984890400237914e+33 1324099.1418365317 6494592177701.9385 0.035294419032375422 13.604510112294466 1.7576576209300162e-09 " " c 4.5768889886995083
47814766367.266541 0.0020314278906871097 3.8259999999985866e+33 1.9849594899254234e+33 1317825.5499636091 6354943331148.0312 0.034699801576930395 13.641891212718392 1.6508649613643407e-09 " " c 4.5770290309616133
47883564592.255409 0.0019971793580585429 3.8259999999986955e+33 1.9850276102568217e+33 1311569.9792487714 6218039169450.1641 0.034114089751795397 13.679450016726634 1.5502574244586146e-09 " " c 4.5771683593279446
47952362817.244278 0.0019634125911283107 3.8259999999987964e+33 1.9850947723562459e+33 1305332.3542988391 6083829652196.3242 0.033537161822484667 13.71718808324502 1.4554939450160548e-09 " " c 4.5773069809715041
48021161042.233147 0.0019301220493223026 3.8259999999988898e+33 1.9851609872438981e+33 1299112.6001221193 5952265606060.751 0.032968897645212991 13.755106989614406 1.3662513488330104e-09 " " c 4.5774449030110667
48089959267.222015 0.0018973022439052745 3.8259999999989762e+33 1.9852262658368726e+33 1292910.6421259313 5823298710098.4072 0.032409178646033786 13.793208331875034 1.2822234602606749e-09 " " c 4.5775821325110506
48158757492.210884 0.0018649477375691781 3.8259999999990564e+33 1.985290618949975e+33 1286726.4061141475 5696881481289.7812 0.031857887800258923 13.831493725056212 1.2031202521121161e-09 " " c 4.5777186764831663
48227555717.199753 0.0018330531440237108 3.8259999999991302e+33 1.9853540572965369e+33 1280559.8182847525 5572967260331.6787 0.031314909612156341 13.869964803471378 1.1286670360009985e-09 " " c 4.577854541885082
48296353942.188622 0.0018016131275899738 3.8259999999991988e+33 1.9854165914892237e+33 1274410.805227418 5451510197669.748 0.030780130094921747 13.908623221018873 1.0586036912810376e-09 " " c 4.5779897356223822
48365152167.17749 0.0017706224027974615 3.8259999999992622e+33 1.9854782320408359e+33 1268279.2939210946 5332465239768.5391 0.030253436750920369 13.947470651488278 9.9268393083425907e-10 " " c 4.5781242645478892
48433950392.166359 0.0017400757339841588 3.8259999999993204e+33 1.9855389893651055e+33 1262165.2117316206 5215788115614.9951 0.02973471855219512 13.986508788872646 9.3067460203206779e-10 " " c 4.5782581354631615
48502748617.155228 0.0017099679348993035 3.8259999999993746e+33 1.9855988737774854e+33 1256068.4864093466 5101435323451.3291 0.029223865921237383 14.025739347686661 8.723550212658099e-10 " " c 4.5783913551168425
48571546842.144096 0.0016802938683088131 3.8259999999994241e+33 1.9856578954959339e+33 1249989.0460867761 4989364117733.3145 0.028720770712016827 14.065164063290917 8.1751634051322309e-10 " " c 4.5785239302073792
48640345067.132965 0.0016510484456049301 3.8259999999994703e+33 1.9857160646416919e+33 1243926.8192762227 4879532496310.1025 0.02822532619126663 14.104784692222404 7.6596094447392779e-10 " " c 4.5786558673821567
48709143292.121834 0.0016222266264176444 3.8259999999995129e+33 1.9857733912400554e+33 1237881.7348674838 4771899187821.7227 0.027737427020020453 14.144603012531356 7.1750187687121948e-10 " " c 4.5787871732380534
48777941517.110703 0.0015938234182292232 3.8259999999995521e+33 1.9858298852211421e+33 1231853.7221255295 4666423639310.5117 0.027256969235397773 14.184620824124604 6.7196229457859688e-10 " " c 4.5789178543211433
48846739742.099571 0.0015658338759921842 3.8259999999995884e+33 1.9858855564206517e+33 1225842.7106882068 4563066004042.7832 0.026783850232634184 14.224839949115696 6.2917494828845302e-10 " " c 4.5790479171288725
48915537967.08844 0.0015382531017492651 3.8259999999996219e+33 1.9859404145806209e+33 1219848.6305639611 4461787129537.0908 0.026317968747352958 14.265262232181666 5.8898168849646621e-10 " " c 4.5791773681084011
48984336192.077309 0.0015110762442572812 3.8259999999996524e+33 1.9859944693501724e+33 1213871.4121295719 4362548545795.5352 0.025859224838074901 14.305889540926906 5.5123299562932487e-10 " " c 4.5793062136578921
49053134417.066177 0.0014842984986130903 3.8259999999996807e+33 1.9860477302862587e+33 1207910.9861279046 4265312453734.6079 0.025407519868962898 14.346723766254167 5.157875331950336e-10 " " c 4.5794344601273194
49121932642.055046 0.0014579151058823347 3.8259999999997066e+33 1.9861002068544001e+33 1201967.2836656775 4170041713812.125 0.024962756492798031 14.387766822742778 4.8251172288457756e-10 " " c 4.5795621138180547
49190730867.043915 0.0014319213527318464 3.8259999999997308e+33 1.9861519084294165e+33 1196040.2362112445 4076699834846.8799 0.024524838634183994 14.429020649034431 4.5127934060112014e-10 " " c 4.5796891809830633
49259529092.032784 0.0014063125710632729 3.8259999999997533e+33 1.9862028442961553e+33 1190129.7755923918 3985250963027.6904 0.024093671472976686 14.47048720822656 4.2197113243841084e-10 " " c 4.5798156678280462
49328327317.021652 0.0013810841376511451 3.8259999999997741e+33 1.986253023650212e+33 1184235.8339941513 3895659871108.5781 0.023669161427935816 14.512168488273581 3.9447444967342315e-10 " " c 4.5799415805117327
49397125542.010521 0.0013562314737828318 3.8259999999997931e+33 1.9863024555986462e+33 1178358.3439566277 3807891947786.8794 0.023251216140595478 14.554066502396132 3.6868290188007158e-10 " " c 4.5800669251453279
49465923766.99939 0.0013317500449004926 3.8259999999998104e+33 1.9863511491606929e+33 1172497.2383728405 3721913187261.1348 0.022839744459350581 14.596183289498489 3.4449602731056901e-10 " " c 4.5801917077934347
49534721991.988258 0.0013076353602479163 3.8259999999998265e+33 1.986399113268467e+33 1166652.4504865818 3637690178965.6709 0.022434656423756274 14.638520914594425 3.2181897972931268e-10 " " c 4.5803159344747577
